statcode_21,num_votes_wijk_21,gm_code_21,RW_wijk_21,PVV_wijk_21
WK044105,2847,GM0441,0.19423955040393395,0.09378292939936776
WK044106,3097,GM0441,0.18663222473361318,0.09008718114304165
WK044107,1556,GM0441,0.19023136246786632,0.10668380462724936
WK044108,979,GM0441,0.2247191011235955,0.12257405515832483
WK044109,426,GM0441,0.2652582159624413,0.17370892018779344
WK044110,6730,GM0441,0.1175334323922734,0.07221396731054977
WK044111,892,GM0441,0.23766816143497757,0.1311659192825112
WK044112,733,GM0441,0.1937244201909959,0.0791268758526603
WK044113,1319,GM0441,0.22365428354814254,0.10462471569370735
WK044115,1409,GM0441,0.22569198012775019,0.13413768630234207
WK044116,2135,GM0441,0.2107728337236534,0.10725995316159251
WK044117,1604,GM0441,0.1483790523690773,0.0685785536159601
WK044118,2194,GM0441,0.19644484958979033,0.10391978122151321
WK044800,8073,GM0448,0.17973491886535364,0.0858416945373467
WK044801,1057,GM0448,0.2109744560075686,0.12771996215704826
WK045000,9143,GM0450,0.1705129607349885,0.09132669802034343
WK045125,719,GM0451,0.3031988873435327,0.16550764951321278
WK045135,3543,GM0451,0.19898391193903472,0.10866497318656505
WK045145,3581,GM0451,0.21697849762636134,0.10611561016475844
WK045150,2830,GM0451,0.196113074204947,0.10989399293286219
WK045165,1276,GM0451,0.17711598746081506,0.07288401253918496
WK045175,752,GM0451,0.20212765957446807,0.09707446808510638
WK045185,3237,GM0451,0.21439604572134693,0.10534445474204511
WK045300,2864,GM0453,0.1337290502793296,0.06634078212290503
WK045301,3865,GM0453,0.31746442432082794,0.2033635187580854
WK045302,8241,GM0453,0.235286979735469,0.1519233102778789
WK045303,2266,GM0453,0.3680494263018535,0.21579876434245365
WK045304,5529,GM0453,0.32211973232049196,0.19949357930909747
WK045305,2207,GM0453,0.3570457634798369,0.2242863615768011
WK045306,4477,GM0453,0.1380388653115926,0.07393343756980121
WK045307,2341,GM0453,0.09611277231952157,0.04228961982058949
WK045308,9710,GM0453,0.19629248197734295,0.1101956745623069
WK047301,4423,GM0473,0.31517069862084557,0.18607280126610898
WK047302,5955,GM0473,0.19009235936188076,0.10680100755667506
WK047303,525,GM0473,0.11047619047619048,0.049523809523809526
WK047911,7563,GM0479,0.208382916831945,0.13248710829036098
WK047912,1720,GM0479,0.13197674418604652,0.07965116279069767
WK047913,2588,GM0479,0.1580370942812983,0.10123647604327667
WK047914,3025,GM0479,0.21917355371900826,0.13355371900826446
WK047915,1431,GM0479,0.206848357791754,0.1090146750524109
WK047916,3708,GM0479,0.2494606256742179,0.15156418554476808
WK047921,2884,GM0479,0.20700416088765602,0.11685159500693482
WK047922,4508,GM0479,0.15705412599822538,0.08806566104702751
WK047923,6318,GM0479,0.20417853751187084,0.1144349477682811
WK047931,2793,GM0479,0.22126745435016112,0.12495524525599713
WK047932,3481,GM0479,0.19276070094800346,0.11117494972708991
WK047941,1837,GM0479,0.20522591181273817,0.12520413718018508
WK047942,1315,GM0479,0.19467680608365018,0.11330798479087452
WK047951,6040,GM0479,0.24370860927152319,0.1490066225165563
WK047961,5561,GM0479,0.22981478151411616,0.13001258766408919
WK047962,3894,GM0479,0.21905495634309194,0.1384180790960452
WK047971,4807,GM0479,0.25483669648429375,0.14811732889536094
WK047972,8018,GM0479,0.20079820404090795,0.11100024943876279
WK047981,2940,GM0479,0.21292517006802722,0.13129251700680272
WK048201,5306,GM0482,0.16283452695062195,0.09574067093856012
WK048202,2178,GM0482,0.2295684113865932,0.1179981634527089
WK048203,2617,GM0482,0.20863584256782575,0.119220481467329
WK048204,2061,GM0482,0.20912178554099953,0.1227559437166424
WK048401,4636,GM0484,0.1915444348576359,0.10159620362381364
WK048402,8058,GM0484,0.1921072226358898,0.10436832961032515
WK048403,4571,GM0484,0.19273681907678844,0.09516517173485015
WK048404,2198,GM0484,0.25250227479526843,0.1392174704276615
WK048405,6026,GM0484,0.19913707268503153,0.10653833388649186
WK048406,4662,GM0484,0.18554268554268555,0.09244959244959244
WK048408,10281,GM0484,0.13597899037058653,0.0676004279739325
WK048431,2139,GM0484,0.16830294530154277,0.09583917718560075
WK048445,812,GM0484,0.1921182266009852,0.08620689655172414
WK048470,9275,GM0484,0.18943396226415093,0.09919137466307278
WK048471,1132,GM0484,0.18639575971731448,0.10335689045936396
WK048491,3608,GM0484,0.17738359201773837,0.09451219512195122
WK048494,2891,GM0484,0.21238325838810101,0.12971290210999653
WK048496,2596,GM0484,0.20570107858243453,0.11710323574730354
WK048901,1348,GM0489,0.19881305637982197,0.09866468842729971
WK048902,4648,GM0489,0.18674698795180722,0.11252151462994836
WK048904,3830,GM0489,0.1814621409921671,0.09556135770234987
WK048907,702,GM0489,0.18945868945868946,0.10113960113960115
WK048908,1472,GM0489,0.22078804347826086,0.11413043478260869
WK048909,2135,GM0489,0.2459016393442623,0.13161592505854802
WK048911,1408,GM0489,0.20525568181818182,0.10085227272727272
WK048912,854,GM0489,0.2693208430913349,0.14285714285714285
WK048913,2210,GM0489,0.2420814479638009,0.1420814479638009
WK048915,3369,GM0489,0.25408132977144554,0.13564856040368062
WK048918,975,GM0489,0.21333333333333335,0.10871794871794872
WK048920,1091,GM0489,0.20439963336388633,0.10815765352887259
WK048930,1187,GM0489,0.2569502948609941,0.14490311710193765
WK048931,2157,GM0489,0.22438572090866946,0.12007417709782105
WK049800,6057,GM0498,0.18391943206207695,0.09295030543173188
WK049801,1056,GM0498,0.23295454545454544,0.11647727272727272
WK049802,978,GM0498,0.2361963190184049,0.13190184049079753
WK049803,2217,GM0498,0.25124041497519173,0.11411817771763645
WK049804,828,GM0498,0.18719806763285024,0.08454106280193237
WK049805,523,GM0498,0.1491395793499044,0.06309751434034416
WK049806,1058,GM0498,0.23156899810964082,0.12476370510396975
WK050201,5377,GM0502,0.20587688302027152,0.10210154361167938
WK050202,2787,GM0502,0.2375313957660567,0.10369573017581629
WK050203,9343,GM0502,0.1932997966391951,0.11398908273573799
WK050204,3001,GM0502,0.23658780406531157,0.10629790069976675
WK050205,3528,GM0502,0.24914965986394558,0.1284013605442177
WK050206,2828,GM0502,0.1867043847241867,0.09264497878359264
WK050207,6085,GM0502,0.26327033689400164,0.13492193919474116
WK050208,2180,GM0502,0.26055045871559634,0.13990825688073394
WK050209,1736,GM0502,0.14400921658986174,0.07258064516129033
WK050311,16628,GM0503,0.08191003127255232,0.04023334135193649
WK050312,3211,GM0503,0.21644347555278728,0.13983182809093742
WK050313,3212,GM0503,0.13729763387297633,0.08063511830635119
WK050314,5336,GM0503,0.15873313343328335,0.08601949025487256
WK050322,5262,GM0503,0.2025845686050931,0.12561763587989358
WK050323,2440,GM0503,0.2372950819672131,0.14672131147540984
WK050324,5563,GM0503,0.1538738090958116,0.0920366708610462
WK050325,3280,GM0503,0.18292682926829268,0.10975609756097561
WK050327,666,GM0503,0.10810810810810811,0.06756756756756757
WK050328,6794,GM0503,0.12849573152781865,0.07035619664409773
WK050501,13417,GM0505,0.13490348065886562,0.08183647611239472
WK050502,3653,GM0505,0.15439364905557076,0.08486175745962223
WK050503,2147,GM0505,0.24592454587796925,0.1471821145784816
WK050504,1837,GM0505,0.20577027762656505,0.12955906369080022
WK050505,6080,GM0505,0.15296052631578946,0.08601973684210526
WK050506,1416,GM0505,0.2775423728813559,0.16454802259887005
WK050507,2433,GM0505,0.31237155774763664,0.21619399917796958
WK050508,3426,GM0505,0.21395213076474023,0.12697022767075306
WK050509,9575,GM0505,0.22255874673629242,0.12825065274151437
WK050510,9124,GM0505,0.17580008768084174,0.10094256904866286
WK050511,10569,GM0505,0.21714447913709906,0.12858359352824297
WK050519,494,GM0505,0.22064777327935223,0.13765182186234817
WK051201,2642,GM0512,0.17146101438304315,0.07910673732021196
WK051202,1641,GM0512,0.16270566727605118,0.07982937233394272
WK051203,1530,GM0512,0.2725490196078431,0.15163398692810456
WK051204,2520,GM0512,0.18928571428571428,0.11865079365079365
WK051205,1051,GM0512,0.18553758325404376,0.1027592768791627
WK051206,1806,GM0512,0.21483942414174972,0.12458471760797342
WK051207,3768,GM0512,0.13853503184713375,0.08837579617834394
WK051211,5170,GM0512,0.18936170212765957,0.10676982591876209
WK051301,5170,GM0513,0.13384912959381046,0.0655705996131528
WK051302,4199,GM0513,0.26625386996904027,0.15503691355084545
WK051303,6805,GM0513,0.1462160176340926,0.07523879500367377
WK051304,6776,GM0513,0.16189492325855961,0.08899055489964582
WK051305,4584,GM0513,0.1518324607329843,0.07984293193717278
WK051306,5541,GM0513,0.12326294892618661,0.07074535282439993
WK051307,10129,GM0513,0.14512785072563925,0.09764043834534505
WK051309,1086,GM0513,0.19521178637200737,0.09944751381215469
WK051802,3418,GM0518,0.1805149210064365,0.10825043885313049
WK051803,534,GM0518,0.0898876404494382,0.04119850187265917
WK051804,6991,GM0518,0.07638392218566728,0.03833500214561579
WK051805,1623,GM0518,0.0973505853357979,0.04374614910659273
WK051806,2067,GM0518,0.07740686985970005,0.0420899854862119
WK051807,8812,GM0518,0.23899228325011349,0.1623921924648207
WK051808,1591,GM0518,0.5279698302954117,0.41923318667504716
WK051809,7250,GM0518,0.2206896551724138,0.14855172413793102
WK051810,88798,GM0518,0.12003648730827271,0.07733282281132457
WK051811,3479,GM0518,0.08536935901121012,0.0419660822075309
WK051812,7866,GM0518,0.12344266463259598,0.06547165013984237
WK051813,3562,GM0518,0.10976979225154408,0.054183043234138126
WK051814,4298,GM0518,0.15169846440204746,0.08422522103303862
WK051815,897,GM0518,0.1850613154960981,0.12263099219620958
WK051816,2472,GM0518,0.1848705501618123,0.10679611650485436
WK051817,9371,GM0518,0.28524170312666736,0.19229537936186106
WK051818,7281,GM0518,0.2392528498832578,0.15245158632056036
WK051819,4917,GM0518,0.14968476713443157,0.08684157006304657
WK051820,4786,GM0518,0.17175094024237358,0.10279983284580026
WK051821,8170,GM0518,0.09388004895960832,0.04871481028151775
WK051822,4356,GM0518,0.12327823691460055,0.0645087235996327
WK051823,2592,GM0518,0.09799382716049383,0.046296296296296294
WK051824,399,GM0518,0.05513784461152882,0.02756892230576441
WK051825,7069,GM0518,0.1807893620031122,0.10892629792049795
WK051826,7507,GM0518,0.12441721060343679,0.0670041294791528
WK051827,5601,GM0518,0.10676664881271201,0.06088198535975719
WK051828,16229,GM0518,0.10986505638055333,0.06026249306796475
WK051829,8551,GM0518,0.08817682142439481,0.06502163489650334
WK051830,6884,GM0518,0.10415456130156886,0.07553747821034282
WK051831,4235,GM0518,0.263754427390791,0.1846517119244392
WK051832,7564,GM0518,0.270888418826018,0.18046007403490216
WK051833,7629,GM0518,0.17800498099357714,0.12229650019661817
WK051834,6900,GM0518,0.20434782608695654,0.1481159420289855
WK051835,1096,GM0518,0.15237226277372262,0.1031021897810219
WK051836,4569,GM0518,0.19369665134602757,0.13591595535128037
WK051837,709,GM0518,0.12693935119887165,0.09590973201692525
WK051838,11179,GM0518,0.21397262724751767,0.14992396457643797
WK051839,1267,GM0518,0.11996842936069456,0.056827150749802685
WK051840,11148,GM0518,0.2271259418729817,0.13823107283817726
WK051841,658,GM0518,0.24316109422492402,0.1656534954407295
WK051842,13598,GM0518,0.21981173702015003,0.13847624650683923
WK051843,345,GM0518,0.1855072463768116,0.11304347826086956
WK051844,7549,GM0518,0.2010862365876275,0.12822890449066102
WK052301,4944,GM0523,0.15230582524271843,0.08353559870550162
WK052302,1265,GM0523,0.1826086956521739,0.08616600790513834
WK052303,2335,GM0523,0.21627408993576017,0.12419700214132762
WK052304,1846,GM0523,0.13271939328277357,0.06608884073672806
WK053101,10759,GM0531,0.18486848220094804,0.10084580351333768
WK053102,2330,GM0531,0.2278969957081545,0.12317596566523605
WK053103,6130,GM0531,0.1967373572593801,0.10130505709624796
WK053202,8114,GM0532,0.19792950456001973,0.10709884150850382
WK053203,5022,GM0532,0.2897252090800478,0.16188769414575865
WK053701,7648,GM0537,0.28648012552301255,0.16331066945606695
WK053703,5927,GM0537,0.26657668297621057,0.1474607727349418
WK053705,9454,GM0537,0.2347154643537127,0.12460334250052887
WK053707,9754,GM0537,0.2238056182079147,0.11400451096985852
WK053708,3656,GM0537,0.19283369803063458,0.09190371991247265
WK054200,18573,GM0542,0.1993754374629839,0.10746782964518387
WK054600,7337,GM0546,0.052610058607060105,0.017445822543273818
WK054601,10227,GM0546,0.08174440207294417,0.04194778527427398
WK054602,3366,GM0546,0.09180035650623886,0.0427807486631016
WK054603,5678,GM0546,0.20464952448045087,0.13878126100739696
WK054604,13308,GM0546,0.09212503757138563,0.048316801923654944
WK054605,8891,GM0546,0.1651107861882803,0.10088853897199415
WK054606,4719,GM0546,0.17122271667726213,0.10764992583174401
WK054607,3305,GM0546,0.07231467473524962,0.03328290468986384
WK054608,7262,GM0546,0.13811622142660424,0.08152024235747728
WK054609,6098,GM0546,0.25008199409642506,0.162840275500164
WK055602,1830,GM0556,0.2355191256830601,0.12240437158469945
WK055603,4982,GM0556,0.2213970293054998,0.11822561220393417
WK055604,7244,GM0556,0.1853948094975152,0.11651021535063501
WK055605,2021,GM0556,0.20435428005937656,0.11429985155863434
WK055606,3564,GM0556,0.22867564534231202,0.12373737373737374
WK056900,7395,GM0569,0.19553752535496957,0.09939148073022312
WK056901,4563,GM0569,0.1740083278544817,0.1071663379355687
WK056902,1369,GM0569,0.2512783053323594,0.12783053323593865
WK056903,4967,GM0569,0.2073686329776525,0.10408697402858869
WK057500,4407,GM0575,0.213070115724983,0.11368277739959155
WK057501,9805,GM0575,0.2074451810300867,0.11534931157572667
WK057502,894,GM0575,0.22483221476510068,0.12863534675615212
WK057503,6976,GM0575,0.22219036697247707,0.12327981651376146
WK057504,988,GM0575,0.27125506072874495,0.14676113360323886
WK057505,1540,GM0575,0.2292207792207792,0.13506493506493505
WK057901,1966,GM0579,0.08290946083418108,0.03814852492370295
WK057902,6559,GM0579,0.09864308583625553,0.0521420948315292
WK057903,3002,GM0579,0.08960692871419054,0.039640239840106596
WK057904,2563,GM0579,0.14124073351541164,0.07647288333983612
WK057905,1572,GM0579,0.1743002544529262,0.08524173027989822
WK058901,430,GM0589,0.16046511627906976,0.07674418604651163
WK058902,6309,GM0589,0.16246631795847202,0.08701854493580599
WK059001,8160,GM0590,0.18590686274509804,0.1133578431372549
WK059002,1708,GM0590,0.19496487119437939,0.08899297423887588
WK059003,2031,GM0590,0.2653865091088134,0.1482028557360906
WK059004,1180,GM0590,0.211864406779661,0.13050847457627118
WK059005,2946,GM0590,0.20196877121520707,0.11846571622539036
WK059006,796,GM0590,0.20854271356783918,0.10301507537688442
WK059008,1788,GM0590,0.1912751677852349,0.10570469798657718
WK059701,8875,GM0597,0.19819718309859155,0.12405633802816901
WK059702,1523,GM0597,0.2350623768877216,0.13854235062376888
WK059703,1804,GM0597,0.26274944567627495,0.14634146341463414
WK059704,4890,GM0597,0.24171779141104294,0.13517382413087933
WK059706,4820,GM0597,0.262448132780083,0.14522821576763487
WK059707,3722,GM0597,0.3108543793659323,0.17275658248253628
WK059708,1762,GM0597,0.2224744608399546,0.12485811577752554
WK059709,390,GM0597,0.22564102564102564,0.11282051282051282
WK059710,544,GM0597,0.31985294117647056,0.16176470588235295
WK059901,23140,GM0599,0.1132238547968885,0.04961106309420916
WK059903,30523,GM0599,0.08066048553549782,0.041182059430593325
WK059904,9617,GM0599,0.21950712280336904,0.13101798897785172
WK059905,26495,GM0599,0.08956406869220608,0.042838271371956976
WK059906,21578,GM0599,0.14904068959125036,0.07350078783946612
WK059908,26023,GM0599,0.11543634477193253,0.05779502747569458
WK059910,27356,GM0599,0.1605863430326071,0.0948238046498026
WK059912,23157,GM0599,0.26834218594809345,0.15619467115774927
WK059913,2383,GM0599,0.3780948384389425,0.19848929920268568
WK059914,44303,GM0599,0.2380651423154188,0.12608626955285196
WK059915,48790,GM0599,0.1995285919245747,0.13185078909612624
WK059916,13938,GM0599,0.3254412397761515,0.18926675276223273
WK059917,5528,GM0599,0.309876989869754,0.1644356005788712
WK059921,285,GM0599,0.1824561403508772,0.10877192982456141
WK059927,5931,GM0599,0.33805429101331985,0.19878603945371776
WK060301,2271,GM0603,0.11624834874504623,0.0603258476442096
WK060302,4538,GM0603,0.2256500661084178,0.14235345967386515
WK060304,2388,GM0603,0.24874371859296482,0.15117252931323283
WK060306,3303,GM0603,0.23826824099303665,0.14471692400847713
WK060307,1347,GM0603,0.29175946547884185,0.18040089086859687
WK060308,3249,GM0603,0.24315173899661435,0.15081563558017852
WK060309,3527,GM0603,0.2475191380776864,0.15877516302806918
WK060310,2388,GM0603,0.14112227805695143,0.0678391959798995
WK060311,876,GM0603,0.16095890410958905,0.09931506849315068
WK061001,3355,GM0610,0.1961251862891207,0.10014903129657228
WK061002,7524,GM0610,0.15922381711855396,0.08851674641148326
WK061003,4321,GM0610,0.22587364036102753,0.12682249479287203
WK061301,2919,GM0613,0.2069201781431997,0.11956149366221308
WK061302,1507,GM0613,0.28732581287325815,0.1453218314532183
WK061303,3995,GM0613,0.2458072590738423,0.13191489361702127
WK061304,3504,GM0613,0.2237442922374429,0.1113013698630137
WK061306,3834,GM0613,0.23995826812728221,0.12754303599374023
WK062201,11856,GM0622,0.21879217273954116,0.13883265856950067
WK062202,4518,GM0622,0.2594068171757415,0.15869853917662682
WK062203,482,GM0622,0.3153526970954357,0.21991701244813278
WK062204,3509,GM0622,0.213451125676831,0.11114277571957823
WK062205,5497,GM0622,0.1779152264871748,0.10824085865017283
WK062206,4619,GM0622,0.24312621779605975,0.144620047629357
WK062207,3354,GM0622,0.23017292784734644,0.11657722122838401
WK062600,16241,GM0626,0.14284834677667632,0.07912074379656425
WK062701,4253,GM0627,0.17869739007759228,0.09757818010815894
WK062702,4937,GM0627,0.18796840186347985,0.08588211464452096
WK062703,2050,GM0627,0.18682926829268293,0.11317073170731708
WK062704,7542,GM0627,0.17992574913815965,0.10037125430920181
WK062900,2411,GM0629,0.1368726669431771,0.07465781833264205
WK062901,10521,GM0629,0.19503849443969204,0.11158635110730919
WK063201,10503,GM0632,0.13767495001428162,0.0768351899457298
WK063202,5418,GM0632,0.1566998892580288,0.0873015873015873
WK063203,9687,GM0632,0.11654795086197997,0.0647259213378755
WK063206,4847,GM0632,0.15721064576026408,0.08912729523416546
WK063207,2173,GM0632,0.1514035895075932,0.07685227795674184
WK063208,1397,GM0632,0.18468146027201146,0.10379384395132427
WK063700,14874,GM0637,0.181726502622025,0.11920129084308188
WK063701,5213,GM0637,0.2528294647995396,0.15135238826011893
WK063702,8512,GM0637,0.21604793233082706,0.12100563909774437
WK063703,7508,GM0637,0.2473361747469366,0.14251465103889185
WK063704,4571,GM0637,0.2198643622839641,0.13060599431196673
WK063705,12445,GM0637,0.2179188429087987,0.12503013258336682
WK063706,5775,GM0637,0.21645021645021645,0.12103896103896104
WK063708,1002,GM0637,0.18263473053892215,0.1027944111776447
WK063800,3598,GM0638,0.1548082267926626,0.08615897720956087
WK063803,324,GM0638,0.12962962962962962,0.05246913580246913
WK063810,1963,GM0638,0.19969434538970962,0.130412633723892
WK065401,329,GM0654,0.23404255319148937,0.1398176291793313
WK065402,756,GM0654,0.17195767195767195,0.08862433862433862
WK065403,332,GM0654,0.22289156626506024,0.10843373493975904
WK065404,228,GM0654,0.23684210526315788,0.13157894736842105
WK065405,4657,GM0654,0.16040369336482715,0.09083100708610693
WK065406,425,GM0654,0.23058823529411765,0.09411764705882353
WK065407,591,GM0654,0.17258883248730963,0.08967851099830795
WK065408,961,GM0654,0.2351716961498439,0.13943808532778357
WK065409,687,GM0654,0.22125181950509462,0.13682678311499272
WK065410,412,GM0654,0.13349514563106796,0.06310679611650485
WK065411,399,GM0654,0.23308270676691728,0.11278195488721804
WK065412,682,GM0654,0.22727272727272727,0.12023460410557185
WK065413,2740,GM0654,0.12846715328467154,0.06277372262773723
WK065414,312,GM0654,0.11217948717948718,0.05128205128205128
WK065415,1039,GM0654,0.24254090471607315,0.16073147256977863
WK066401,18152,GM0664,0.1622961657117673,0.08781401498457471
WK066402,823,GM0664,0.1652490886998785,0.0692588092345079
WK066403,1454,GM0664,0.156121045392022,0.07290233837689133
WK066404,334,GM0664,0.16766467065868262,0.0718562874251497
WK066405,891,GM0664,0.1840628507295174,0.10549943883277217
WK066407,724,GM0664,0.16988950276243095,0.08011049723756906
WK066408,1150,GM0664,0.1956521739130435,0.09043478260869565
WK066801,971,GM0668,0.2121524201853759,0.13697219361483007
WK066802,360,GM0668,0.20277777777777778,0.12222222222222222
WK066803,508,GM0668,0.2047244094488189,0.1279527559055118
WK066804,5640,GM0668,0.19840425531914893,0.1324468085106383
WK066805,1210,GM0668,0.1793388429752066,0.11652892561983472
WK066806,2031,GM0668,0.24224519940915806,0.1634662727720335
WK066807,765,GM0668,0.19738562091503267,0.11372549019607843
WK066808,1396,GM0668,0.2148997134670487,0.1511461318051576
WK067701,7398,GM0677,0.20018924033522573,0.12260070289267369
WK067702,1533,GM0677,0.2922374429223744,0.16177429876060012
WK067703,899,GM0677,0.29699666295884314,0.21134593993325917
WK067704,445,GM0677,0.21348314606741572,0.10337078651685393
WK067705,580,GM0677,0.27241379310344827,0.1724137931034483
WK067706,264,GM0677,0.26515151515151514,0.19696969696969696
WK067708,1636,GM0677,0.2273838630806846,0.1271393643031785
WK067709,464,GM0677,0.21120689655172414,0.12931034482758622
WK067710,284,GM0677,0.2007042253521127,0.13732394366197184
WK067711,934,GM0677,0.25481798715203424,0.15845824411134904
WK067712,357,GM0677,0.22128851540616246,0.17086834733893558
WK067713,243,GM0677,0.17695473251028807,0.1440329218106996
WK067800,5610,GM0678,0.14046345811051694,0.0679144385026738
WK067801,1622,GM0678,0.218249075215783,0.12453760789149199
WK067802,311,GM0678,0.21864951768488747,0.09646302250803858
WK068700,626,GM0687,0.1869009584664537,0.09744408945686901
WK068712,1920,GM0687,0.13072916666666667,0.0625
WK068714,681,GM0687,0.11600587371512482,0.04552129221732746
WK068720,1920,GM0687,0.15260416666666668,0.0671875
WK068730,3320,GM0687,0.18072289156626506,0.09427710843373494
WK068739,1312,GM0687,0.16615853658536586,0.07088414634146341
WK068740,817,GM0687,0.19461444308445533,0.1175030599755202
WK068750,1335,GM0687,0.20449438202247192,0.11610486891385768
WK068759,1219,GM0687,0.19196062346185397,0.0951599671862182
WK070300,3646,GM0703,0.22078990674712012,0.13027975863960506
WK070301,3826,GM0703,0.13852587558808155,0.08468374281233665
WK070302,2223,GM0703,0.12685560053981107,0.06747638326585695
WK070303,839,GM0703,0.11799761620977355,0.06197854588796186
WK070304,1414,GM0703,0.23125884016973125,0.12446958981612447
WK070305,759,GM0703,0.3451910408432148,0.23847167325428195
WK070306,376,GM0703,0.05585106382978723,0.015957446808510637
WK071501,3621,GM0715,0.288041977354322,0.16017674675504004
WK071503,759,GM0715,0.22397891963109354,0.11989459815546773
WK071505,1492,GM0715,0.24731903485254692,0.1380697050938338
WK071507,942,GM0715,0.2632696390658174,0.1454352441613588
WK071509,326,GM0715,0.18404907975460122,0.11042944785276074
WK071511,1074,GM0715,0.30074487895716945,0.1824953445065177
WK071513,1243,GM0715,0.2928399034593725,0.21238938053097345
WK071515,917,GM0715,0.4122137404580153,0.2606324972737186
WK071520,6529,GM0715,0.17215500076581405,0.12207076121917598
WK071521,4674,GM0715,0.23384681215233205,0.13329054343175012
WK071523,4825,GM0715,0.2605181347150259,0.15150259067357513
WK071525,720,GM0715,0.2611111111111111,0.18611111111111112
WK071527,1495,GM0715,0.19732441471571907,0.12173913043478261
WK071529,532,GM0715,0.20488721804511278,0.13345864661654136
WK071600,6349,GM0716,0.17246810521341943,0.10852102693337533
WK071601,847,GM0716,0.24203069657615112,0.16765053128689492
WK071602,951,GM0716,0.167192429022082,0.09989484752891693
WK071603,1777,GM0716,0.26955543050084413,0.16882386043894204
WK071604,864,GM0716,0.17939814814814814,0.11458333333333333
WK071605,2043,GM0716,0.21292217327459617,0.12677435144395496
WK071606,1400,GM0716,0.2807142857142857,0.17142857142857143
WK071607,1522,GM0716,0.2542706964520368,0.13797634691195795
WK071700,905,GM0717,0.1281767955801105,0.05966850828729282
WK071701,347,GM0717,0.12968299711815562,0.069164265129683
WK071702,634,GM0717,0.1529968454258675,0.07413249211356467
WK071703,1044,GM0717,0.14655172413793102,0.07854406130268199
WK071704,2916,GM0717,0.08436213991769548,0.045953360768175584
WK071705,1692,GM0717,0.09278959810874704,0.04609929078014184
WK071706,860,GM0717,0.05813953488372093,0.026744186046511628
WK071707,841,GM0717,0.12960760998810938,0.05826397146254459
WK071708,804,GM0717,0.09577114427860696,0.0472636815920398
WK071709,2159,GM0717,0.16767021769337656,0.08522464103751737
WK071710,537,GM0717,0.12104283054003724,0.055865921787709494
WK071711,996,GM0717,0.22188755020080322,0.0963855421686747
WK071712,1537,GM0717,0.16851008458035133,0.09108653220559532
WK071801,7866,GM0718,0.18904144419018562,0.11492499364352911
WK071802,3456,GM0718,0.2439236111111111,0.1322337962962963
WK071803,3290,GM0718,0.19027355623100303,0.09817629179331307
WK071804,4763,GM0718,0.23682553012807053,0.12366155784169641
WK071805,4626,GM0718,0.24600086467790747,0.12040639861651535
WK071806,344,GM0718,0.2238372093023256,0.10755813953488372
WK073601,12311,GM0736,0.18714970351717977,0.10900820404516286
WK073602,627,GM0736,0.22328548644338117,0.11483253588516747
WK073603,788,GM0736,0.2512690355329949,0.13071065989847716
WK073604,5369,GM0736,0.21568262246228348,0.12832929782082325
WK073606,4228,GM0736,0.2010406811731315,0.09768211920529801
WK073607,5176,GM0736,0.11456723338485317,0.0589258114374034
WK073608,923,GM0736,0.13542795232936078,0.07150595882990249
WK073700,8062,GM0737,0.16534358719920617,0.10220788886132473
WK073701,1629,GM0737,0.1841620626151013,0.08778391651319828
WK073702,1683,GM0737,0.20915032679738563,0.10279263220439691
WK073703,489,GM0737,0.2065439672801636,0.11247443762781185
WK073704,1287,GM0737,0.19658119658119658,0.07148407148407149
WK073705,1385,GM0737,0.20505415162454874,0.09891696750902527
WK073706,757,GM0737,0.34081902245706736,0.18361955085865259
WK073707,1451,GM0737,0.23225361819434873,0.1268090971743625
WK073708,1181,GM0737,0.31329381879762913,0.1955969517358171
WK073709,2987,GM0737,0.20421827920990962,0.10110478741211919
WK074303,1186,GM0743,0.20236087689713322,0.11467116357504216
WK074304,1457,GM0743,0.21413864104323954,0.13589567604667124
WK074305,2920,GM0743,0.16746575342465753,0.10684931506849316
WK074306,3122,GM0743,0.15374759769378604,0.09673286354900705
WK074308,1483,GM0743,0.17262306136210384,0.09372892784895483
WK074310,632,GM0743,0.2626582278481013,0.15664556962025317
WK074401,2720,GM0744,0.23602941176470588,0.1488970588235294
WK074402,601,GM0744,0.24792013311148087,0.14143094841930118
WK074403,97,GM0744,0.14432989690721648,0.07216494845360824
WK074800,10266,GM0748,0.164913306058835,0.11581920903954802
WK074801,5371,GM0748,0.20126605846211135,0.12139266430832248
WK074802,8080,GM0748,0.2167079207920792,0.13762376237623763
WK074803,6764,GM0748,0.2301892371377883,0.14488468361916026
WK074804,6838,GM0748,0.23588768645802866,0.14521789997075168
WK074805,996,GM0748,0.32028112449799195,0.20783132530120482
WK075300,18549,GM0753,0.17936276888241953,0.11294409402124103
WK075500,5783,GM0755,0.18606259726785407,0.11516513920110669
WK075501,999,GM0755,0.1921921921921922,0.11011011011011011
WK075700,14722,GM0757,0.16533079744599918,0.10494498030158946
WK075701,719,GM0757,0.15577190542420027,0.10570236439499305
WK075702,2777,GM0757,0.14692113791861722,0.09326611451206337
WK075730,1434,GM0757,0.17224546722454673,0.1192468619246862
WK075800,20398,GM0758,0.11118737131091283,0.07402686537895872
WK075801,11949,GM0758,0.19039250146455772,0.10854464808770609
WK075802,12936,GM0758,0.12670068027210885,0.06261595547309833
WK075803,10557,GM0758,0.10429099175902246,0.05058255186132424
